commercial_id,title,transcription,log_prob
c64daf2abeee4c2c81a256610f0c4c3b_015,Fonti Levissima Billy Succo Di Frutta,Billy Billy a Dove Sein,-0.8997023582458497
c6e3ccef8d8541f19a63852e80a9cbc3_015,Dim Dim Up Calze,Dim Dim Dim Dim Up,-0.6787596940994263
c7be6bd0981742b58dded341e5ff51b6_030,Confruit G Succhi Di Frutta Con Ioska Versari,Sfrutta La Frutta bravo sfrutta la frutta dei succhi g,-0.8911713600158692
c7ze_zh9Od8,Spot Vodafone Unlimited,"Vito, Vito, Vito, Vito! Ho un vestito elegante che non ho mai cambiato, cammino impettito, il mio stile invidiato, son rimasto lo stesso, da tempo remoto, ora faccio il cantante ma di solito nuoto! Ho una vita da sogno e per di più finalmente posso navigare e messaggiare illimitatamente! Fai ragazzi! Sono un tipo sociale ma pur sempre animale, io canto le scale mentre salgo le scale! Amo fare due cose contemporaneamente come navigare e messaggiare illimitatamente! A 11 euro e 90 al mese, per sempre, per tutti! Adesso continuate voi!",-0.2647040292118373
c814996d04254721b62855fe6842e9dc_010,Aiax,"Vigenessi, fatica no! Aiax",-0.7465497746187097
c8997d919dcd4356ad65a759ae6b745b_030,The Coca-Cola Company Coca-Cola Sogg. “Mike The Dog”,"Che forza, che feeling, che sensazione. Cercare, trovare il gusto che c'è in una Coca-Cola. Sensazione unica.",-0.7232565561930339
c8RKa3LIRHk,Welcome to The Double - Spot Zaini Seven 2013.mp4,Welcome to The Double. Zaini Seven reverse. Player Seven. Welcome to The Double.,-0.6590012943043428
c93da4e4d8954e1eb21b23e9cbedd5eb_120,Alfa Romeo 164,Alfa Romeo 164 Alfa Romeo 165 Alfa Romeo 166 Alfa Romeo 167 Alfa Romeo 168,-0.8178226947784424
c97V9P12OhU,Geox spot 2023 con Penelope Cruz,música respira ¡Suscríbete al canal!,-1.8616102006700304
c9AefU5KbVY,Spot Cornetto Chocolate Algida 2009,"Hey, hey, hey! Se mi vedete fare una cosa del genere, fermatemi! Il nuovo Cornetto Love Chocolate, delizioso gelato con triplo cioccolato, bianco a latte e fondette, racchiuso in una croccante cialda al cacao. Cornetto, non aver paura di mostrare il tuo amore.",-0.27493219697073606
ca031a1e0c1844a38eb300607d74520a_010,United Colors Of Benetton 012 Benetton Abbigliamento Bambini,"Rosso, rosso, rosso! Sì, c'è l'allo! Benetton!",-0.6111462275187175
cA8S7ES01Ew.s20,carte di credito Visa,موسيقى ايش ناوية اعمل الليلة اش رأيك بالافلام ايه اش رأيك بالافلام اش رأيك بالافلام اش رأيك بالافلام,-0.5063143510084885
cA8S7ES01Ew.s21,coppa al cioccolato Emozioni Perugina,"La mia cazzo e' una bella cazzo E' una bella cazzo E' una bella cazzo Emozioni Perugina, la tua piccola grande emozione",-0.9361724853515625
cA8S7ES01Ew.s46,Pocket Coffee Ferrero,"Pocket Coffee, la carica del caffè, l'energia del cioccolato. Verdare il meglio di sé. Pocket Coffee.",-0.3741724491119385
cA8S7ES01Ew.s47,chat su wap Tim (♪ Musica: Le ragazze fanno grandi sogni - Edoardo Bennato ♪),"Le ragazze fanno grandi sogni forse peccano di ingenuità, ma l'audacea le riscatta sempre, non le fa crollare mai. Le ragazze sono come fiori profumati di fagilità, ma in amore sono come querce. E qui dall'altra parte, e qui dall'altra parte siamo noi, in certi ed affannati siamo noi, violenti ed impaggiati siamo noi, che non ne veniamo mai a capo.",-0.31417531745378363
CaJ1qQRogMY,Campagna contro la pirateria digitale con Bobo Vieri,"Dicito a Cataldi, vuole metterlo dentro a giocadietro, lui Salberto, stop! Conclusione di Salberto! Ancora con il pezzotto? Ma fai il bomber! Non aiutare la criminalità, dai un calcio alla pirateria. Combatti lo streaming illegale insieme a Bobo Vieri. Fallo anche tu.",-0.46708354383411976
cbVD1kDvb38,JOHNSON crema CERETTA - spot 3 giugno 2004 - Canale 5,John Sons crema CERETTA,-0.9867562452952067
CCEcdMrHjh0,"GoldenLady.com video: Nek, spot 2000","La vita è avere te, pensar di esser perdimi e nevo di sbagliare io GoldenLady, I'm lost without you GoldenLady. Grande amica",-0.6618484920925565
cd2NnffjwpM.s17,Lancia Dedra,"Lancia Dedra e Lancia Dedra Station Wagon da 90 a 139 cavalli, airbag di serie, interne in alcantara o pelle poltrona fraue e tanto spazio anche per la vostra serenità. Se cercate un viaggio ideale, siete già arrivati alla meta. Sottotitoli creati dalla comunità Amara.org",-0.2135928053604929
cd2NnffjwpM.s19,Campari,"Campari, mai per casa",-0.9055757522583008
cd2NnffjwpM.s30,Renault Clio RDS,Clio RDS Clio Radiodimensione Suono con lettore CD di serie,-0.7786425352096558
cfa57973779a4414b45027daa2e557d3_010,Binda Hip Hop Orologio,Hip Hop il Top 80,-0.7259351015090942
Cg_l4VrPRDU,Alfa Romeo Stelvio Spot - Promo Giugno 2021,Can I Drive? No. Can I Drive? No. But you can park it if you want. Irresistibilmente belle da guidare. Alfa Romeo Stelvio Giulia a giugno da 349 euro al mese con noleggio chiaro. Alfa Romeo Stelvio Giulia a giugno da 349 euro al mese con noleggio chiaro.,-0.25412138184504723
CHN1JPACrHc,BELLA MELINDA - Spot Melinda 2010 - Cernuto Pizzigoni & Partners,BELLA MELINDA BELLA MELINDA,-0.4083546002705892
ChPrpTSaCxg,Spot Pubblicita Lancia Musa Diva   Alessandro Gassman 2006   Canale5,,
cHxSEZkEeEA,Pittarello Rosso diventa PittaRosso con Simona Ventura [SPOT TV 2014],PittaRosso PittaRosso PittaRosso PittaRosso PittaRosso PittaRosso PittaRosso PittaRosso PittaRosso PittaRosso PittaRosso PittaRosso PittaRosso PittaRosso PittaRosso PittaRosso Scatma più non posso!,-0.11033137321472168
CKCKwg5EPGw,Citroen 2007 Spot - C3 Sundek e C4 Picasso - 20 Maggio 2007,Citroen C4 Picasso Citroen C4 Picasso,-0.8569382031758627
CQrq7jxoGPU,"Pane, Amore e Gran Biscotto - spot 2020","Il paese più bello che c'è, dove il sole non si scorta di te Tre parole che dicono tutto, Pane, amore e Gran Biscotto Con il sapore del pane fresco delle nostre regioni e il profumo inconfondibile di una fetta di Gran Biscotto Rovagnati un gusto unico, 100% italiano Tre parole che dicono tutto, Pane, amore e Gran Biscotto www.mooji.it",-0.14196997826252508
cR_x3LqsKkQ.s13,tastiere Roland,Kiss me notice ROLAND il bello della musica,-3.5346287621392145
Cr9XpDWY1Vk,Lancia Lybra Station Wagon Spot 2000  (PUB ITA),Lancia Lybra Station Wagon Spot 2000  Wagon Spot 2000,-0.3728707753694974
cTQloF4vHZM.s19,Freixenet spumante,"Como las estrellas trillando en el cielo, eres la luz que nunca apagará El fuego sagrado y aporta luz Freixenet, auténtica emoción",-0.3171932856241862
cTQloF4vHZM.s28,Nastrine Mulino Bianco,La vista dell'amore è in te. La vista del tuo cuore e del tuo cielo. Risvegliano ogni mattina il piacere del palato. Nastrine Mulino Bianco. Mangia sano e vivi meglio.,-0.9070303175184462
cTQloF4vHZM.s46,mensile Amici di casa,"Cani, gatti e altri amici di casa che passione! Oggi c'è un nuovo giornale che ti aiuta a conoscerli, capirli, mantenerli sani e a difenderli. Salute del cane, attenzione alle malattie portate dalle zecche. Il gatto perde il pelo? Curalo con l'omeopatia e le erbe. Rischio mucca pazza anche per i cibi confezionati per cani e gatti? Cincilla domestico, come farlo vivere bene in casa. Stop alle pellicce di cane e di gatto. Continua l'iniziativa di Amici di casa. Firma anche tu per dire basta. Amici di casa a soli 3.500 lire",-0.2056508091517857
cTQloF4vHZM.s51,Arena,stores you,-3.7754950523376465
cTQloF4vHZM.s9,Renault Laguna,Sedan Annoying White Black Daring White,-3.556210517883301
CutiPQdlTKA,Alfa Romeo Giulietta MY 2014 - Spot TV,"Dimentica il DNA, la SC, il DST, il TCT. Dimentica la meccanica e anche l'elettronica, modalità automatica e quella sequenziale. Dimentica l'innovazione e ogni nuova soluzione. Dimentica ogni opzione e anche la destinazione. E adesso, guida. Nuova Giulietta. Con Alfa Free oggi paghi la metà. E dopo due anni sei libero di tenerla, cambiarla o restituirla. Sottotitoli creati dalla comunità Amara.org",-0.21307583305779404
CV8LqdeAW90,Copa America 2011 - Spot SKY SPORT HD,"Dai clava alla nazionale, i grandi campioni sono sempre con te. Una fantastica novità, a luglio si gioca la Copa America. Brasile, Argentina, Uruguay e tutte le più forti squadre sudamericane. Un mese di serate di calcio spettacolare, tutto live in HD. Su Sky Sport il grande calcio non si ferma mai. Copani! Campion! Gazzinio meraviglia! Troppiglione! Treppicoso! Copa America 2011 in esclusiva a luglio su Sky Sport. Scopo America",-0.3394482182521446
cWdFg0RnBwY.s16,scarpe Docksteps,"Docksteps, not fragile",-0.7128876580132378
cwH3FKmfqkw,SPOT Banca di Credito Cooperativo - Energia Pulita 2011,VISUAL NG THE HFZ,-4.518359502156575
Cx02om7YmYk,Delta Motors - Restyling Nuova Mercedes-Benz GLA 2024 TRAILER UFFICIALE,"All the way, all the way All the way, all the way",-0.8507964134216308
cx0WGHFAdvA.s11,Kinder Maxi,"Latte, cioccolato, è quel gusto unico che ti scioglie il cuore. Kinder Maxi, tenero dentro.",-0.42864054899949294
cx0WGHFAdvA.s37,gamma Fiat (♪ Musica: Senza parole - Vasco Rossi ♪),"F Schul hacer Canada F G Triut, F San warmth, G Juan, Fido�g, G Fifty Teacher F P raisn, Everything you want, Farson Live, My F H Jenall万 faire, G F Oh ah ah Benevo dire cosi. sickness if you don't look there Senza parole if you don't look there Con facilità, fino a 3.000 euro per il tuo usato e 72 mesi di finanziamento con prima rata a marzo.",-4.761012251659106
cx0WGHFAdvA.s48,BMW Serie 3,is comingediated,-5.088174002511161
cx0WGHFAdvA.s64,cellulari ed elettronica Samsung,"immagina che qualcuno ti passi un cellulare, un Samsung D600 fa delle splendide foto con una fotocamera da 2 megapixel ti connetti alla tv, le immagini sono affascinanti le stampi wireless cercando di dare un senso a tutto e improvvisamente il telefono squilla ma dall'altra parte nessuno con Samsung D600 è così facile immaginare il telefono squilla",-0.14392944410735486
cX8F2lKIjXs,spot banca pubblicom 640x480 2009,year,-4.697094345092774
cY4oCrb0r8U.s2,pneumatici Pirelli,Pirelli Pirelli,-0.9851264953613281
Cz_s97EicEM,GEOX  Spot 2013 - Collezione primavera estate,GEOX  Spot 2013,-0.7279606925116645
czobsIMhgUw,Nuovo spot 2011 Nike-Foot Locker con Ibra,"Booptra, dues Kid只是 Logo Io purple Payata, dues Cute My of her next users to vector Delhi",-6.053896586100261
d10933a6107943789c8a318e5bd5818e_030,Coca-Cola Sogg. Multilingue 2,コーカーCOCA-COLA 全世界で,-0.895890372140067
d1ff2c99ec854bf99d03683581b96925_015,Heineken Heineken Birra,Heineken Molto bene C'è Filiq C'è Heineken,-0.5762768144960757
d2Gm7gVnTCQ,"RAI CANONE 2002 - ""Beauty center""","GENTILI OSPITI Vi ricordiamo il menù della settimana Lunedì, pranzo, una mela Cena, una mela o un pacchetto di Kregers Martedì, pranzo, cinque rigatoni in bianco e una mela Cena, a scelta, una mela o una vera Mercoledì, pesce bollito in acqua e una mela Cena, pesce bollito in acqua Giovedì, minestrina, cena, niente Non vi preoccupate, noi abbiamo altri programmi Un abbonato lo sa Sabato, una vera, domenica, una mela",-0.1926642924815685
d355f2bf5687459ea3695c77c6264959_015,Sanson Gelati,Sanson gelati per sognare e tutto l'altro è sapere sa di acci peli e chi non sani tra le varie e i peli cani Sanson perché ci piace così,-0.5561747184166541
d37d772667c74725a6939dcc826a99a6_030,Salomon Sci,resolução Salomon,-2.6483915646870932
d6eXwlr2Pz8,Dolce & Gabbana profumo uomo spot pubblicità 2022,Dolce & Gabbana,-0.6791372299194336
d86599c8cc6748558b488a1aba08e34b_015,Gruppo Bacardi – Martini Bacardi Rhum,Bacardi Mix Appeal,-0.61709197362264
d8c303b3f3a440aa8a58ea14f20a45e8_030,Invicta Zaini,"T speed killing Tűz lett nekünk-már a barát óra, de nuha gyanulacsel f mouldásra. Akkor r destbenUniver. Most sér Tig boxes hiába közeledhet és átralzáson jutja. Ennek kellennek az odam sorát...",-6.362794058663504
da5WSNOsPzM,Spot campagna Pittarello S/s 2011 - modella Giulia Borio,делают maazin CZECH incredible,-5.941059992863582
DB_ZZ-XFklI,Spot Pubblicita Discount Lidl   Canale5 2003,"In mio carrello è pieno con soli 30 euro. Da domani, filetti di merluzzo, un chilo, a 3,79 euro. Maglione da uomo, modello cardigan, a 8,99 euro. Ginè unisex, a 9,99 euro. www.sottotitoli.com",-0.23773990265310627
DbpOVvFZ7ws,Audi Q7 Spot 2006 (PUB ITA),Audi Q7 Spot 2006 Audi Q7 Spot 2006,-0.826407790184021
Dc6zs33wbEk,Xbox 360 - Jump in - Pubblicità Italiana (Natale 2006),élé powerless Thank you.,-7.031782531738282
dca5fca7f52e4594818ebd6b75c5be05_030,Chivas Brothers Chivas Regal sogg. Regalo,Chivas Regal Regalo Chivas Regal,-0.7997528484889439
DcGlhAPRX74,Lancia Ypsilon Elefantino - Spot 2014,"Nuova collezione Ypsilon Elefantino 2014. Tre nuovi look, tre nuove personalità. Ypsilon Elefantino, tua con 5 porte, clima e radio da 10.450 euro con anticipo zero. Ypsilon, for very Ypsilon people.",-0.25423952628826274
dd0e5bcdcb9448069d31af72cd81f97b_030,Fiat Tempra,"E allora, hai viaggiato bene?",-0.44397056102752686
de575ae6d4b64aedba66d200f7517dea_060,Barilla Pasta Sogg. Nascita,Sogg. Pasta Sogg. Nascita Oggi c'è Barilla. C'è casa.,-0.7861941655476888
deDG3rnCaHc,Spot Durex 2013 - Proteggi Te Stesso,Spot Durex 2013 Spot Durex 2013 Spot Durex 2013,-0.8564214110374451
dhGv2B41Ntw.s5,Volkswagen Jetta,"Ma qui sono Kosilla Meyer. Jet, il jet della strada.",-5.2016355341131035
Di4XrKODAhs,"Spot Peugeot 508 ""Quality time"" - 2011",1943 Pubertor you,-5.529212951660156
dlGt9nhQvFA,Barilla spaghetti lavorazione grezza spot pubblicità 2022,Barilla spaghetti lavorazione grezza spot pubblicità 2022,-0.6024730046590169
DLNUj2f-AzE,BREIL SPOT SKYFALL E MANTA VINTAGE 2014 XL,Come with me Let me be your fantasy Won't you be my fantasy Welcome to my fantasy I'll take you to ecstasy I'll take you to ecstasy,-0.9432920728410993
dLVBwecExtU,Spot Natale 2010 Conad,"Anche quest'anno è già Natale Natale ritrovarsi insieme, sennò che Natale è...",-0.48897104263305663
dmjWgjVC2RU,SPOT 2011 - SWATCH,"There's one for the sorrow, and two for the joy, and three for the girls, and four for the boys. There's five for the silver, and six for the gold, and seven for the secrets that are never to be told.",-0.2693565913609096
DmtE0ie4UGE,Alfa Romeo 147 Spot 2000,Star Wars,-2.4216552734375
dPYDZ6o_vqs,Secondo spot ufficiale Alfa Romeo Giulia 2015 - anima Alfa Romeo,First Thanks for watching!,-4.145662307739258
Dr62GaPA3RQ,Pubblicità Testanera Gliss (2009),"Capilli danneggiati, l'unica soluzione è tagliarli. Basta! L'innovazione da testa nera. Gliss con cell repair. Ripara dall'interno dei celluli capillari, dove il capello è danneggiato. Meno rottura dei capelli, più luminosità. O li taglio. Copri Gliss. Da testa nera. 111 anni. La qualità professionale per ti.",-0.22045383118746573
ds1PArgO-RQ.s7,Prosecco di Conegliano Carpenè Malvolti,"Prosecco Carpenè Malvolti, e la vita è una quotidiana meraviglia. Sottotitoli creati dalla comunità Amara.org",-0.41004419326782227
Dv6Q8NAyHVA,SPOT MY PUMAS 2003 (Con Gigi Buffon),SPOT MY PUMAS 2003,-0.7685802459716797
dVjUplXnqgs.s42,profumo Anais Anais Cacharel,Télémaïque Anais Anais de Cacharel le plus tendre des parfums,-0.6005732218424479
dVjUplXnqgs.s5,pellicole Kodacolor Gold Kodak,"Telemaic Ogni attimo della tua vita ha un colore speciale, un colore che non puoi rischiare di perdere. Perchè sia magico e brillante come tu lo vuoi, c'è solo una pellicola. Kodakolor Gold",-0.2595092531234499
e02908a0aa1d4fbaa82411e95b1c64f0_060,Upim Sogg. Pianista Notte,Buonanotte. Buonanotte. Pianista Upim. La più grande collezione mare della città. Grazie.,-0.6403623223304749
e200609153154740ad18ad183a8d70c2_030,Alfa Romeo Nuova 33,"Alfa Romeo propone un nuovo concetto di sportività. Una sportività in cui le leggendarie doti Alfa e la sicurezza attiva sono esaltate dall'avanzata tecnologia dei motori e dei gruppi meccanici per ottenere prestazioni assolute. Nuova 33, la nuova dimensione della sportività.",-0.15537886567168183
e24b5972a79b4d37b8caee022b9d4226_030,Burghy Fast Food,Hamburger Burghy Buon appetito!,-0.8667537825448173
e356b69075fa43a2a4cc563d8bed83e3_030,Renault Clio,Renault Clio Renault Clio,-0.7624707903180804
e35a1e4030ed4c61866319e2f7d561f9_030,Club Med,"Lontano, i telefoni squillano. Lontano, la polla spinge. Lontano, i clacson suonano. Lontano, i numeri parlano. Lontano, il tempo sfugge. Ecco perché Club Med esiste, per chiudere il sipario sulla civiltà. Lontano. Lontano.",-0.20035832268851145
e35b79cdf0fc43d3828f51b6188394d8_030,Luxottica (Oggi Essilorluxottica) Luxottica Occhiali,Luxottica Luxottica Luxottica Luxottica Occhiali Luxottica riflessi di te.,-0.43996697664260864
e4bg9gbSVMY.s10,Campari,Somebody.... My detective! del caso.,-3.8619579315185546
e57d543381c84795a27cb8da2bc42bbe_030,Ibm Help,"Hai un piccolo problema con il tuo computer, te lo si legge in faccia. E ora chi chiama? Non penserai veramente che ci sia qualcuno a quest'ora della notte? Richiami domani per favore. Ma perché non si rendono conto che se sei qui stasera è perché domani mattina devi avere finito? Potresti ricominciare tutto su un altro computer? O cambiare città e rifarti una vita sotto un altro nome?",-0.17624009888747644
E5R5R6E_nhI,"Spot pubblicitario banca Mediolanum, 2000",Sottotitoli creati dalla comunità Amara.org Sottotitoli creati dalla comunità Amara.org,-0.36081384210025563
e73f89ee59434b1fa44d732b2b88bab7_030,Rowntree Mackintosh (Oggi Nestle’) Lion Snack,Lion Snack Lion Snack,-0.7836808477129255
eb2372fb51304471bce2e806076fc82c_045,Merit Cup Abbigliamento Tecnico By Elvstrom,mega 400bies,-6.276953379313151
EbQb8ZaNK3M.s3,Pandoro Bauli,El Tiempo de Sorriso,-0.8745805740356445
EbQb8ZaNK3M.s46,offerta detergente Vim panno Ballerina Cif,che Durano,-2.136717955271403
EbQb8ZaNK3M.s5,Barilla,Painting Painting Painting Painting Painting Paintingкон gel crearum di Dove viciARs a casa,-2.1921502626859226
EbQb8ZaNK3M.s51,spumante Asti Martini,"Brilla Asti Martini, brilla la vita.",-0.43146006266276044
EbQb8ZaNK3M.s54,robot da cucina Multipratic Braun,"Tu e Multipratic, una splendida cosa! La coppia in cucina",-0.9240884780883789
EcgUzsPx2rM.s8,Macine Mulino Bianco,Un piacere autentico da assaporare un tuffo dietro l'altro. Macine Mulino Bianco Mangia solo e vivi meglio.,-0.3197390747070312
EENSFyT2CPI.s23,Renault Clio,Renault Clio è l'auto dell'anno. Renault Clio è l'auto dell'anno.,-0.713371992111206
EENSFyT2CPI.s24,scarpe e jeans Koro DeFonseca,Koro Shoes and Jeans by DeFonseca Koro Shoes and Jeans by DeFonseca,-0.6960113048553467
ef28e1da153d4d3090991ef9bf759de4_015,Mitsubishi Videoregistratore,よう、東財東財みつびしより申し上げますみつびしは高品質ですみつびしはハイテクですビデオテレビはみつびしですそしてみつびしは驚くほどの高性能ですみつびしミステぴし,-0.2059730201639155
