commercial_id,title,nice_class,description,year,lustrum,duration_in_seconds,source,has_been_transcribed,palette_extracted
o0aA2g5EFRk,"Mulino Bianco - Spot 2018 - Cioccograno 30""",30,"Bruno è un uomo dai gusti semplici e per ironia della sorte si trova al Mulino quando Emma sta preparando dei biscotti integrali. Per conquistarlo Emma aggiunge del cioccolato e Bruno non può più resistere ai Cioccograno, perché anche uno scettico cambia idea! —·—  —·—  —·— 2018 Agency: J. Walter Thompson Milano —·— Talent: Nicole Grimaudo; Giorgio Pasotti —·— Director: Luca Lucini —·— Production Company: BRW filmland —·— Set Designer: Paolo Monzeglio",2018,2015_2019,30.0,Mulino Bianco (YouTube),True,True
gXXxxmKmHMk,Certosa Galbani spot 2016,29,Acquista su Amazon: http://amzn.to/1ijpnK3 —·—  —·— Iscriviti al canale —·— http://www.youtube.com/channel/UCCIuYxSE9hHyzg1jvcvD3ig?sub_confirmation=1 —·—  —·— Tutti i marchi riportati appartengono ai legittimi proprietari,2016,2015_2019,20.0,Paint Digital Men Art Ai (YouTube),True,True
pmof3WS1cJg,spot Philadelphia 2016,29,www.brand-news.it,2016,2015_2019,31.0,Brand-News (YouTube),True,True
_TxD2pm0RjM,spot Sottilette 2017 Katia Follesa,29,www.brand-news.it,2017,2015_2019,21.0,Brand-News (YouTube),True,True
bECPfvEXIHA,Jasmin in  Spinacine Aia spot 2016,29,"aia, spot,jasmin,petrugan,",2016,2015_2019,16.0,jasmin petrugan (YouTube),True,True
QdSSMQGlFbA,"Pubblicita Aia Wudy classico - Maggio 2018, 30s",29,,2018,2015_2019,30.0,Pubblicita italiano (YouTube),True,True
rbAiNWPOrDo,Esplode l'estate nello spot Cornetto Algida sulle note di Fedez e J-Ax. Firma Lola Madrid,30,,2015,2015_2019,30.0,ADVexpressTV (YouTube),True,True
JQgqb-HQ380,Buondì Motta spot 2016,30,Acquista su Amazon: http://amzn.to/1ijpnK3 —·—  —·— Iscriviti al canale —·— http://www.youtube.com/channel/UCCIuYxSE9hHyzg1jvcvD3ig?sub_confirmation=1 —·—  —·— Tutti i marchi riportati appartengono ai legittimi proprietari,2016,2015_2019,15.0,Paint Digital Men Art Ai (YouTube),True,True
B4qNsMoFbWg,Spot TV Olio Cuore - 2016,29,"Spot Tv Olio Cuore - 15""",2016,2015_2019,15.0,Olio Cuore (YouTube),True,True
zt-mKxRNeiA,Novi cioccolato spot 2017,30,,2017,2015_2019,31.0,Karun Grasso (YouTube),True,True
oR7QoKszFus,Rio Mare Tonno all'olio d'oliva 2016,29,,2016,2015_2019,15.0,Rio Mare (YouTube),True,True
BiTyYt0RQVk,Spot Nuovo GranTurchese senza olio di palma 2016,30,"È l’alba di un nuovo GranTurchese…Da oggi senza olio di palma, ma con il gusto inimitabile di sempre e il suo inzuppo forza dieci! —·— Scopri il Nuovo Gran Turchese Colussi —·— Colussi. Il biscotto buono in tutti i sensi.",2016,2015_2019,16.0,Colussi (YouTube),True,True
8X7ziXNt7_Y,Spot RISO SCOTTI - 2016/2017,30,Protagonista VALENTINA DI PAOLA,2016,2015_2019,15.0,Valentina Di Paola (YouTube),True,True
h7tPtqeBJYg,Riso Scotti Integrale spot tv - fine 2015,30,parlo di questo spot in un breve commento sul ruolo delle donne a questo link (http://ow.ly/Z6dbW). —·— Lo spot è preso dal canale youtube di Riso Scotti (https://www.youtube.com/user/risoscotti),2015,2015_2019,15.0,ale t (YouTube),True,True
qav3o-hH610,Riso Scotti - Spot 2018 - Gran Nero Integrale 10',30,"Per te che hai sempre meno tempo da trascorrere in cucina e che scegli un prodotto facile da preparare, ma al contempo sano ed equilibrato.",2018,2015_2019,15.0,risoscotti (YouTube),True,True
0gxG8OqR4e8,Gocciole Pavesi spot 2016,30,,2016,2015_2019,30.0,PIERGIORGIO PROTO GHIRINGHELLI (YouTube),True,True
tZVEQZu2CzM,Muller Mix spot 2016,29,Acquista su Amazon: http://amzn.to/1ijpnK3 —·—  —·— Iscriviti al canale —·— http://www.youtube.com/channel/UCCIuYxSE9hHyzg1jvcvD3ig?sub_confirmation=1 —·—  —·— Tutti i marchi riportati appartengono ai legittimi proprietari,2016,2015_2019,20.0,Paint Digital Men Art Ai (YouTube),True,True
AQVUHsd40Fs,Muller yougurt alla greca spot 2016,29,Acquista su Amazon: http://amzn.to/1ijpnK3 —·—  —·— Iscriviti al canale —·— http://www.youtube.com/channel/UCCIuYxSE9hHyzg1jvcvD3ig?sub_confirmation=1 —·—  —·— Tutti i marchi riportati appartengono ai legittimi proprietari,2016,2015_2019,15.0,Paint Digital Men Art Ai (YouTube),True,True
PkGIWHG-p7Y,FERRERO KINDER CEREALÈ (2015-2017-con Linus) - Pubblicità anni 2010 [4K-UHD-2160p60],30,Come da titolo.,2015,2015_2019,30.0,Totò RetroTV (YouTube),True,True
MxhGtWzIzVY,Pubblicita Acqua Ferrarelle - Giugno 2017,32,"Published on Jun 21, 2017",2017,2015_2019,30.0,Pubblicita italiano (YouTube),True,True
21RJl_4OK1s,Rovagnati Snello Gastronomia - spot 2016,29,"Con Rovagnati Snello il Gusto e il Benessere arrivano in salumeria. —·— Salumi magri e leggeri: Prosciutto Cotto, Prosciutto di Tacchino e di Pollo, Salame e Mortadella. Scopri il piacere di mangiare con Rovagnati Snello Gusto e Benessere. —·—  —·— Per saperne di più su Snello Rovagnati: https://www.rovagnati.it/it/rovagnati/snello —·— Per scoprire tutta la gamma dei prodotti: https://www.rovagnati.it/it/rovagnati/snello/prodotti —·— Per acquistare i prodotti della linea Snello: https://shop.rovagnati.it/le-marche/snello —·—  —·— Continua a seguirci sui nostri social: —·— https://www.facebook.com/RovagnatiSalumi/ —·— https://www.facebook.com/snellorovagnati/ —·— https://www.instagram.com/rovagnati_italia/ —·— https://www.linkedin.com/company/rovagnati-s-p-a-/",2016,2015_2019,31.0,Rovagnati (YouTube),True,True
UF8pBR_HlSk,➜ Spot TV Pubblicità - Star in famiglia - Il mio brodo già pronto - Gennaio 2017,30,➜ Spot TV Pubblicità - Star in famiglia - Il mio brodo già pronto - Gennaio 2017,2017,2015_2019,30.0,The Mirk (YouTube),True,True
eCq8YY2E2OI,Spot Sofficini Findus extra croccanti aprile 2015 def,29,,2015,2015_2019,31.0,Brand-News (YouTube),True,True
EcNugMbQZXY,spot Findus pisellini 2016,29,,2016,2015_2019,32.0,Brand-News (YouTube),True,True
CgTM6EEKM_0,Loacker Napolitaner spot 2016,30,,2016,2015_2019,30.0,Vessy Vess (YouTube),True,True
HkJhM5DwjE4,Spot Cirio 2017 - 30'',30,Spot Cirio 2017 - 30'',2017,2015_2019,34.0,CirioPassioneVerace (YouTube),True,True
BFeScu7Srwo,spot Fruttolo 'incontri' 2018,29,www.brand-news.it,2018,2015_2019,20.0,Brand-News (YouTube),True,True
nK7wqqSQcC0,Estathé | Thé Best - scimmia - 2017,32,Estathé ha conquistato tutti. —·— Scopri come nel nuovo spot. —·—  —·— Seguici su: —·—  —·— Facebook -- https://www.facebook.com/estathe —·— Twitter -- https://twitter.com/estatheitalia —·— Instagram -- http://instagram.com/estatheitalia,2017,2015_2019,31.0,Estathé (YouTube),True,True
Uucs3Aelpxg,La magia del Natale – Spot Bauli 2015,30,,2015,2015_2019,45.0,Bauli (YouTube),True,True
srHbX0PNQ6A,spot Parmigiano Reggiano 2017 - proposta 30'',29,www.brand-news.it,2017,2015_2019,30.0,Brand-News (YouTube),True,True
K00uiZhZjvs,TC DANETTE DANONE 2016 (spk Massi Rossi),29,Massimiliano Rossi è la voce istituzionale dei brand Danone —·— www.massirossi.com,2016,2015_2019,15.0,massirossi (YouTube),True,True
di-s6mtAUJQ,Coca Cola spot 2016,32,Acquista su Amazon: http://amzn.to/1ijpnK3 —·—  —·— Iscriviti al canale —·— http://www.youtube.com/channel/UCCIuYxSE9hHyzg1jvcvD3ig?sub_confirmation=1 —·—  —·— Tutti i marchi riportati appartengono ai legittimi proprietari,2016,2015_2019,30.0,Paint Digital Men Art Ai (YouTube),True,True
_qPReXLa870,Spot Coca Cola Italia 2015,32,Pubblicità Coca Cola spot 2015 anniversario,2015,2015_2019,30.0,SuperSpot (YouTube),True,True
Z3TDXiyB82U,Gratinati Findus spot 2016,29,Acquista su Amazon: http://amzn.to/1ijpnK3 —·—  —·— Iscriviti al canale —·— http://www.youtube.com/channel/UCCIuYxSE9hHyzg1jvcvD3ig?sub_confirmation=1 —·—  —·— Tutti i marchi riportati appartengono ai legittimi proprietari,2016,2015_2019,15.0,Paint Digital Men Art Ai (YouTube),True,True
RkrMW5av3tQ,Spot 2016 - Prosciutto di Parma - Sei di Parma se… 15”,29,"Sei di Parma se… è il concept della nostra nuova campagna ispirato al legame tra il Prosciutto di Parma e il territorio, le sue origini, la qualità, ma anche la sua gente e i suoi valori.",2016,2015_2019,15.0,ProsciuttodiParmaDOP (YouTube),True,True
DZXCbEbWQe0,Latte Valsoia spot 2016,29,Acquista su Amazon: http://amzn.to/1ijpnK3 —·—  —·— Iscriviti al canale —·— http://www.youtube.com/channel/UCCIuYxSE9hHyzg1jvcvD3ig?sub_confirmation=1 —·—  —·— Tutti i marchi riportati appartengono ai legittimi proprietari,2016,2015_2019,30.0,Paint Digital Men Art Ai (YouTube),True,True
C30BN8AMp1o,Pubblicità valsoia spot 2016,29,Chia ha il colesterolo prenda valsoia,2016,2015_2019,15.0,Visari (YouTube),True,True
vVJyXEBO2mQ,spot Maxibon 2016,30,www.brand-news.it,2016,2015_2019,31.0,Brand-News (YouTube),True,True
8JS95sw0SUg,Vivident denti sani spot 2016,30,Acquista su Amazon: http://amzn.to/1ijpnK3 —·—  —·— Iscriviti al canale —·— http://www.youtube.com/channel/UCCIuYxSE9hHyzg1jvcvD3ig?sub_confirmation=1 —·—  —·— Tutti i marchi riportati appartengono ai legittimi proprietari,2016,2015_2019,15.0,Paint Digital Men Art Ai (YouTube),True,True
BdMcnNYj_6o,spot Fonzies 2016,30,,2016,2015_2019,30.0,Brand-News (YouTube),True,True
_iuOtOkJVs8,Panettone Motta 2017 – Canditi Inclusi,30,,2017,2015_2019,30.0,Motta Milano (YouTube),True,True
qSC34c9827c,Tuc Cracker possibilandia multicereali spot 2016,30,Acquista su Amazon: http://amzn.to/1ijpnK3 —·—  —·— Iscriviti al canale —·— http://www.youtube.com/channel/UCCIuYxSE9hHyzg1jvcvD3ig?sub_confirmation=1 —·—  —·— Tutti i marchi riportati appartengono ai legittimi proprietari,2016,2015_2019,31.0,Paint Digital Men Art Ai (YouTube),True,True
EGnEqBrhH7Y,"Olio MONINI nuovo spot 2016 ""GRANFRUTTATO""",29,,2016,2015_2019,30.0,MoniniExtraVergine (YouTube),True,True
90WCr5Af0QM,Spot MELA MELINDA 2015/2016,31,Segretaria: VALENTINA DI PAOLA —·— Impiegato: CARLO DECIO,2015,2015_2019,31.0,Valentina Di Paola (YouTube),True,True
HnpKP5_y6Wc,Banana Chiquita spot 2017,31,Novelle educative per bambini: —·— https://amzn.to/3PUVhj3 —·— https://amzn.to/49t8Ahz —·—  —·— Tutti i marchi riportati appartengono ai legittimi proprietari,2017,2015_2019,15.0,GameArt (YouTube),True,True
VDtywz7YA-w,spot Bonduelle 2017,29,www.brand-news.it,2017,2015_2019,30.0,Brand-News (YouTube),True,True
lAtPCwDS5ec,Fruttolo Maxi Duo spot 2015,29,Novelle educative per bambini: —·— https://amzn.to/3PUVhj3 —·— https://amzn.to/49t8Ahz —·—  —·— Tutti i marchi riportati appartengono ai legittimi proprietari,2015,2015_2019,15.0,GameArt (YouTube),True,True
ze5sfmVD184,Crescita 2018 - Acqua Lete,32,"Nel mondo magico di “Vita da cellule” oggi si parla dell’importanza del naturale equilibrio di calcio e sodio durante la crescita... cosa che tutte, ma proprio tutte, le mamme sanno! —·— Acqua Lete, ricca di calcio e povera di sodio.",2018,2015_2019,15.0,Acqua Lete (YouTube),True,True
ebi3_kBhaIE,spot Acqua San Benedetto 2018 - Cindy Crawford,32,www.brand-news.it,2018,2015_2019,33.0,Brand-News (YouTube),True,True
CXDUzKBi9U8,BARILLA - 2018 - Pesto Barilla spot 2018,30,,2018,2015_2019,15.0,adv.spot.Italy (YouTube),True,True
JN8D4uELAq8,spot Barilla con Favino - Penne Rigate,30,,2015,2015_2019,30.0,Brand-News (YouTube),True,True
YAy42b57csE,Pubblicità - De Cecco - 2018,30,Supporta il canale acquistando da Amazon attraverso questo link: —·— https://amzn.to/2MuOI2Y —·—  —·— Non dimenticare di metterlo tra i preferiti così da averlo sempre sottomano ;),2018,2015_2019,30.0,localambo (YouTube),True,True
44BQ6HeZa30,Pubblicita Star   Il mio tocco in più   Aprile 2018,30,,2018,2015_2019,20.0,Pubblicita italiano (YouTube),True,True
ckViOlc7in8,Kinder sorpresa spot 2018,30,Acquista su Amazon: http://amzn.to/1ijpnK3 —·—  —·— Iscriviti al canale —·— http://www.youtube.com/channel/UCCIuYxSE9hHyzg1jvcvD3ig?sub_confirmation=1 —·—  —·— Tutti i marchi riportati appartengono ai legittimi proprietari,2018,2015_2019,30.0,Paint Digital Men Art Ai (YouTube),True,True
i2N8DhOKLno,Kellogg's Krave pubblicità spot 2020,30,Novelle educative per bambini: —·— https://amzn.to/3PUVhj3 —·— https://amzn.to/49t8Ahz —·—  —·— Tutti i marchi riportati appartengono ai legittimi proprietari,2020,2020_2024,15.0,GameArt (YouTube),True,True
Iq-yOrZuH6Q,BISCOCrema Spot TV 2020,30,Dalla bontà di un biscotto al cacao e la magia della Crema Pan di Stelle si è avverato BISCOCrema. Non c'è niente di più magico quando due sogni s'incontrano. Segui i tuoi sogni sempre.,2020,2020_2024,30.0,Pan di Stelle (YouTube),True,True
DTwDEQKavns,Crema Pan di Stelle Spot Natale 2019,30,Con la nostra Crema Pan di Stelle le feste diventano ancora più magiche. Segui i tuoi sogni sempre.,2019,2020_2024,20.0,Pan di Stelle (YouTube),True,True
cfAAhVX6lSw,"Gran Pavesi "" Battibecco"" - 2020",30,Dir.: Gabriele Muccino  Sound Design & Mix: Giorgio Vita Levi,2020,2020_2024,21.0,FonoVideo audio-post (YouTube),True,True
T4alj6K7l-4,GranPavesi - New Spot TV (2021),30,,2021,2020_2024,15.0,Pavesi Italia (YouTube),True,True
pP4aIkg91XY,Pubblicità gocciole 2020 spot gocciole extra dark,30,,2020,2020_2024,10.0,La TV Italiana (YouTube),True,True
YqKZRzvArxc,Galbani Amemì bocconcini di mozzarella pubblicità spot 2020,29,Novelle educative per bambini: —·— https://amzn.to/3PUVhj3 —·— https://amzn.to/49t8Ahz —·—  —·— Tutti i marchi riportati appartengono ai legittimi proprietari,2020,2020_2024,15.0,GameArt (YouTube),True,True
ScnnBlWlNwg,Certosa Galbani spot pubblicità 2022,29,Iscriviti al canale —·— http://www.youtube.com/channel/UCCIuYxSE9hHyzg1jvcvD3ig?sub_confirmation=1 —·—  —·— Tutti i marchi riportati appartengono ai legittimi proprietari,2022,2020_2024,15.0,Paint Digital Men Art Ai (YouTube),True,True
w4N5GPP1O7c,Ringo spot 2023,30,,2023,2020_2024,30.0,Engage.it (YouTube),True,True
ftD2i9FboCI,🍅 Pomì Italia Spot 2023 30'',30,🍅🇮🇹 Pomì: irresistibile dentro. Audace e distintivo fuori. —·—  —·— Scopri i Nuovissimi Pack e lo Spot TV ora in onda! —·—  —·— Tante altre novità ti aspettano su pomionline.it. —·—  —·— #Pomì #IncucinaconPomì #PomodoroVero,2023,2020_2024,30.0,PomiItalia (YouTube),True,True
VpfDE2IKfc8,"OH MY YOMO: è Buono, è Yomo! Spot 2023",29,"Lasciati sorprendere dalla novità e preparati ad esclamare Oh My Yomo! —·— Gustati tutta la nuova Gamma di Yogurt firmata Yomo, con latte 100% italiano. —·— E tu quale proverai per primo?",2023,2020_2024,20.0,Granarolo (YouTube),True,True
0KsEo_nPgmI,Spot Yomino 2023,29,"YO-YO-YOMINO E TI DIMENTICHI DEL CUCCHIAINO! —·— Trova i personaggi su tutte le confezioni. —·— Ehi fra’, Yomino ci sta! —·—  —·— Scopri tutta la gamma su: https://www.granarolo.it/marchi/yomino",2023,2020_2024,20.0,Granarolo (YouTube),True,True
PMUethD0GEM,Baiocchi gelato Mulino Bianco spot pubblicità 2022,30,Iscriviti al canale —·— http://www.youtube.com/channel/UCCIuYxSE9hHyzg1jvcvD3ig?sub_confirmation=1 —·—  —·— Tutti i marchi riportati appartengono ai legittimi proprietari,2022,2020_2024,15.0,Paint Digital Men Art Ai (YouTube),True,True
vBiXtRyLyco,Baci Perugina Pasqua Spot & Pubblicità 2024,30,Iscriviti al canale: —·— https://www.youtube.com/channel/UCkor_Dusj0fWv-9Y-zfbgXg?sub_confirmation=1,2024,2020_2024,15.0,Ricette all'italiana (YouTube),True,True
dlGt9nhQvFA,Barilla spaghetti lavorazione grezza spot pubblicità 2022,30,Iscriviti al canale —·— http://www.youtube.com/channel/UCCIuYxSE9hHyzg1jvcvD3ig?sub_confirmation=1 —·—  —·— Tutti i marchi riportati appartengono ai legittimi proprietari,2022,2020_2024,30.0,Paint Digital Men Art Ai (YouTube),True,True
sANHX3w8U4o,"Riso Gallo Blond, il riso sempre al dente - Spot 2022",30,"Il galletto mascotte di Riso Gallo impersonifica un agente, il suo segreto è il riso che non scuoce mai, Riso Gallo Blond, da oggi anche Basmati!",2022,2020_2024,15.0,Riso Gallo (YouTube),True,True
XiQ9rg1QJ1E,Riso Flora spot pubblicità 2022,30,Iscriviti al canale —·— http://www.youtube.com/channel/UCCIuYxSE9hHyzg1jvcvD3ig?sub_confirmation=1 —·—  —·— Tutti i marchi riportati appartengono ai legittimi proprietari,2022,2020_2024,30.0,Paint Digital Men Art Ai (YouTube),True,True
cVzTSxYY4V4,Spot PASTA VENERE 2023,30,“DOTTOR SCOTTI…. —·— buona idea Pasta Venere!”... —·— in uno spot unico torna a dare voce a Riso Scotti il nostro amico e testimonial d'eccezione.,2023,2020_2024,30.0,risoscotti (YouTube),True,True
ZsoeEiFdbQ4,Kinder Brioss risveglia la tenerezza spot pubblicità 2022,30,Iscriviti al canale —·— http://www.youtube.com/channel/UCCIuYxSE9hHyzg1jvcvD3ig?sub_confirmation=1 —·—  —·— Tutti i marchi riportati appartengono ai legittimi proprietari,2022,2020_2024,15.0,Paint Digital Men Art Ai (YouTube),True,True
Xs2Vmuh1V8U,Cornetti Kinder facciamolo a strisce spot pubblicità 2022,30,Iscriviti al canale —·— http://www.youtube.com/channel/UCCIuYxSE9hHyzg1jvcvD3ig?sub_confirmation=1 —·—  —·— Tutti i marchi riportati appartengono ai legittimi proprietari,2022,2020_2024,20.0,Paint Digital Men Art Ai (YouTube),True,True
q_MWXG01_40,Kinder colazione più spot pubblicità 2023,30,Visita: https://www.giardiniamo.net/ —·—  —·— Iscriviti al canale —·— http://www.youtube.com/channel/UCCIuYxSE9hHyzg1jvcvD3ig?sub_confirmation=1,2023,2020_2024,20.0,Paint Digital Men Art Ai (YouTube),True,True
Y0fQt35We88,Fagottini Balocco pubblicità spot 2021,30,Iscriviti al canale —·— http://www.youtube.com/channel/UCCIuYxSE9hHyzg1jvcvD3ig?sub_confirmation=1 —·—  —·— Tutti i marchi riportati appartengono ai legittimi proprietari,2021,2020_2024,15.0,Paint Digital Men Art Ai (YouTube),True,True
-vOXXbkRe5o,Polpa salsa di pomodoro Coop spot pubblicità 2021,35,Iscriviti al canale —·— http://www.youtube.com/channel/UCCIuYxSE9hHyzg1jvcvD3ig?sub_confirmation=1 —·—  —·— Tutti i marchi riportati appartengono ai legittimi proprietari,2021,2020_2024,15.0,Paint Digital Men Art Ai (YouTube),True,True
OAzzognAc1M,Spot Ortolina 2021 - Passata Classica e Rustica,30,"Ortolina, pomodoro 100% italiano lavorato in giornata per conservare tutto il buono del sapore autentico del pomodoro di Parma.",2021,2020_2024,15.0,Rodolfi Mansueto S.p.A (YouTube),True,True
IPSdnsLvG8s,Galbani | Se c'è la goccia è GIM | 15sec sub,29,,2020,2020_2024,15.0,Galbani (YouTube),True,True
cCdmKIpsx-s,Galbani Grangusto grattugiato spot pubblicità 2022,29,Iscriviti al canale —·— http://www.youtube.com/channel/UCCIuYxSE9hHyzg1jvcvD3ig?sub_confirmation=1 —·—  —·— Tutti i marchi riportati appartengono ai legittimi proprietari,2022,2020_2024,15.0,Paint Digital Men Art Ai (YouTube),True,True
CQrq7jxoGPU,"Pane, Amore e Gran Biscotto - spot 2020",29,"Dal 1980 Rovagnati porta nelle case degli italiani la bontà del prosciutto cotto più famoso d’Italia, dal gusto eccellente e profumo inconfondibile. —·— Quest'anno Gran Biscotto compie 40 anni e per festeggiare torna in tv da protagonista celebrando la bellezza dell’Italia. —·— Tre parole che dicono tutto... Crudo o cotto? Pane, Amore e Gran Biscotto. —·—  —·— Per saperne di più su Gran Biscotto: https://www.rovagnati.it/it/rovagnati/gran-biscotto —·— Per scoprire tutta la gamma dei prodotti: https://www.rovagnati.it/it/rovagnati/gran-biscotto/prodotti —·— Per acquistare i prodotti della linea Gran Biscotto: https://shop.rovagnati.it/le-marche/granbiscotto —·—  —·— Continua a seguirci sui nostri social: —·— https://www.facebook.com/RovagnatiSalumi —·— https://www.instagram.com/rovagnati_italia/ —·— https://www.linkedin.com/company/rovagnati-s-p-a-/mycompany/?viewAsMember=true",2020,2020_2024,30.0,Rovagnati (YouTube),True,True
